movieId,title,genres,title_cleaned,release_year,genres_str,combined_features,avg_rating,vibe_cluster
162606,The Accountant (2016),"['Crime', 'Drama', 'Thriller']",The Accountant,2016,crime drama thriller,The Accountant crime drama thriller,3.0,6
162828,Imperium (2016),"['Crime', 'Drama', 'Thriller']",Imperium,2016,crime drama thriller,Imperium crime drama thriller,2.5,6
162968,Kizumonogatari Part 1: Tekketsu (2016),"['Action', 'Animation', 'Mystery']",Kizumonogatari Part 1: Tekketsu,2016,action animation mystery,Kizumonogatari Part 1: Tekketsu action animation mystery,4.0,0
162982,Steins;Gate the Movie: The Burden of Déjà vu (2013),"['Animation', 'Drama', 'Sci-Fi']",Steins;Gate the Movie: The Burden of Déjà vu,2013,animation drama sci-fi,Steins;Gate the Movie: The Burden of Déjà vu animation drama sci-fi,3.0,4
163056,Shin Godzilla (2016),"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",Shin Godzilla,2016,action adventure fantasy sci-fi,Shin Godzilla action adventure fantasy sci-fi,4.0,4
163072,Winnie Pooh (1969),"['Animation', 'Children']",Winnie Pooh,1969,animation children,Winnie Pooh animation children,5.0,3
163112,Winnie the Pooh Goes Visiting (1971),['Animation'],Winnie the Pooh Goes Visiting,1971,animation,Winnie the Pooh Goes Visiting animation,5.0,7
163134,Your Name. (2016),"['Animation', 'Drama', 'Fantasy', 'Romance']",Your Name.,2016,animation drama fantasy romance,Your Name. animation drama fantasy romance,4.0,2
163386,Winnie the Pooh and the Day of Concern (1972),['Animation'],Winnie the Pooh and the Day of Concern,1972,animation,Winnie the Pooh and the Day of Concern animation,5.0,7
163527,Comedy Central Roast of David Hasselhoff (2010),['Comedy'],Comedy Central Roast of David Hasselhoff,2010,comedy,Comedy Central Roast of David Hasselhoff comedy,4.0,7
163639,DC Super Hero Girls: Hero of the Year (2016),['Animation'],DC Super Hero Girls: Hero of the Year,2016,animation,DC Super Hero Girls: Hero of the Year animation,4.0,7
163645,Hacksaw Ridge (2016),"['Drama', 'War']",Hacksaw Ridge,2016,drama war,Hacksaw Ridge drama war,3.9375,5
163653,David Cross: Making America Great Again (2016),['Comedy'],David Cross: Making America Great Again,2016,comedy,David Cross: Making America Great Again comedy,3.0,7
163809,Over the Garden Wall (2013),"['Adventure', 'Animation', 'Drama']",Over the Garden Wall,2013,adventure animation drama,Over the Garden Wall adventure animation drama,2.5,3
163925,"Wings, Legs and Tails (1986)","['Animation', 'Comedy']","Wings, Legs and Tails",1986,animation comedy,"Wings, Legs and Tails animation comedy",5.0,7
163937,Blair Witch (2016),"['Horror', 'Thriller']",Blair Witch,2016,horror thriller,Blair Witch horror thriller,3.5,1
163981,31 (2016),['Horror'],31,2016,horror,31 horror,3.5,1
163985,ARQ (2016),"['Sci-Fi', 'Thriller']",ARQ,2016,sci-fi thriller,ARQ sci-fi thriller,4.5,4
164179,Arrival (2016),['Sci-Fi'],Arrival,2016,sci-fi,Arrival sci-fi,3.980769230769231,4
164200,Storks (2016),"['Animation', 'Children', 'Comedy']",Storks,2016,animation children comedy,Storks animation children comedy,4.0,3
164226,Maximum Ride (2016),"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Sci-Fi', 'Thriller']",Maximum Ride,2016,action adventure comedy fantasy sci-fi thriller,Maximum Ride action adventure comedy fantasy sci-fi thriller,4.5,4
164280,Endless Poetry (2016),"['Drama', 'Fantasy']",Endless Poetry,2016,drama fantasy,Endless Poetry drama fantasy,3.5,6
164367,The Girl with All the Gifts (2016),"['Drama', 'Horror', 'Sci-Fi', 'Thriller']",The Girl with All the Gifts,2016,drama horror sci-fi thriller,The Girl with All the Gifts drama horror sci-fi thriller,5.0,4
164375,All Roads Lead to Rome (2016),['Comedy'],All Roads Lead to Rome,2016,comedy,All Roads Lead to Rome comedy,1.5,7
164540,Amanda Knox (2016),['Documentary'],Amanda Knox,2016,documentary,Amanda Knox documentary,3.5,7
164647,Dirty 30 (2016),"['Comedy', 'Romance']",Dirty 30,2016,comedy romance,Dirty 30 comedy romance,2.5,2
164655,Gimme Danger (2016),['Documentary'],Gimme Danger,2016,documentary,Gimme Danger documentary,2.0,7
164707,Go Figure (2005),"['Children', 'Comedy', 'Drama']",Go Figure,2005,children comedy drama,Go Figure children comedy drama,4.0,3
164753,Anything for Love (2016),['Romance'],Anything for Love,2016,romance,Anything for Love romance,2.0,2
164881,Night Guards (2016),"['Action', 'Sci-Fi']",Night Guards,2016,action sci-fi,Night Guards action sci-fi,1.5,4
164909,La La Land (2016),"['Comedy', 'Drama', 'Romance']",La La Land,2016,comedy drama romance,La La Land comedy drama romance,3.388888888888889,2
164917,13th (2016),['Documentary'],13th,2016,documentary,13th documentary,4.5,7
165075,London Town (2016),['Drama'],London Town,2016,drama,London Town drama,2.5,6
165101,Inferno (2016),"['Mystery', 'Thriller']",Inferno,2016,mystery thriller,Inferno mystery thriller,2.875,6
165103,Keeping Up with the Joneses (2016),['Comedy'],Keeping Up with the Joneses,2016,comedy,Keeping Up with the Joneses comedy,3.75,7
165139,Wild Oats (2016),['Comedy'],Wild Oats,2016,comedy,Wild Oats comedy,2.0,7
165343,The Rocky Horror Picture Show: Let's Do the Time Warp Again (2016),"['Comedy', 'Horror', 'Sci-Fi', 'Thriller']",The Rocky Horror Picture Show: Let's Do the Time Warp Again,2016,comedy horror sci-fi thriller,The Rocky Horror Picture Show: Let's Do the Time Warp Again comedy horror sci-fi thriller,1.5,1
165347,Jack Reacher: Never Go Back (2016),"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",Jack Reacher: Never Go Back,2016,action crime drama mystery thriller,Jack Reacher: Never Go Back action crime drama mystery thriller,2.0,0
165483,Joe Rogan: Triggered (2016),['Comedy'],Joe Rogan: Triggered,2016,comedy,Joe Rogan: Triggered comedy,4.0,7
165489,Ethel & Ernest (2016),[],Ethel & Ernest,2016,,Ethel & Ernest ,2.5,7
165529,Flowers for Algernon (2000),['Drama'],Flowers for Algernon,2000,drama,Flowers for Algernon drama,2.0,6
165549,Manchester by the Sea (2016),['Drama'],Manchester by the Sea,2016,drama,Manchester by the Sea drama,2.9,6
165551,Lion (2016),['Drama'],Lion,2016,drama,Lion drama,4.5,6
165635,The Thinning (2016),['Thriller'],The Thinning,2016,thriller,The Thinning thriller,1.0,6
165639,While You Were Fighting: A Thor Mockumentary (2016),"['Comedy', 'Fantasy', 'Sci-Fi']",While You Were Fighting: A Thor Mockumentary,2016,comedy fantasy sci-fi,While You Were Fighting: A Thor Mockumentary comedy fantasy sci-fi,3.8333333333333335,4
165645,Bad Santa 2 (2016),['Comedy'],Bad Santa 2,2016,comedy,Bad Santa 2 comedy,0.5,7
165671,Ice Guardians (2016),['Documentary'],Ice Guardians,2016,documentary,Ice Guardians documentary,4.5,7
165843,Risk (2016),['Documentary'],Risk,2016,documentary,Risk documentary,4.0,7
165947,The True Memoirs of an International Assassin (2016),"['Action', 'Comedy']",The True Memoirs of an International Assassin,2016,action comedy,The True Memoirs of an International Assassin action comedy,3.25,7
165959,Alesha Popovich and Tugarin the Dragon (2004),"['Animation', 'Comedy', 'Drama']",Alesha Popovich and Tugarin the Dragon,2004,animation comedy drama,Alesha Popovich and Tugarin the Dragon animation comedy drama,5.0,7
165969,HyperNormalisation (2016),['Documentary'],HyperNormalisation,2016,documentary,HyperNormalisation documentary,4.0,7
166015,The African Doctor (2016),"['Comedy', 'Drama']",The African Doctor,2016,comedy drama,The African Doctor comedy drama,3.5,7
166024,Whiplash (2013),[],Whiplash,2013,,Whiplash ,4.75,7
166183,Junior and Karlson (1968),"['Adventure', 'Animation', 'Children']",Junior and Karlson,1968,adventure animation children,Junior and Karlson adventure animation children,5.0,3
166203,Sapphire Blue (2014),"['Adventure', 'Children', 'Fantasy', 'Sci-Fi']",Sapphire Blue,2014,adventure children fantasy sci-fi,Sapphire Blue adventure children fantasy sci-fi,4.0,4
166291,A Silent Voice (2016),"['Animation', 'Drama', 'Romance']",A Silent Voice,2016,animation drama romance,A Silent Voice animation drama romance,4.0,2
166461,Moana (2016),"['Adventure', 'Animation', 'Children', 'Comedy', 'Fantasy']",Moana,2016,adventure animation children comedy fantasy,Moana adventure animation children comedy fantasy,3.45,3
166492,Office Christmas Party (2016),['Comedy'],Office Christmas Party,2016,comedy,Office Christmas Party comedy,3.5,7
166526,The Space Between Us (2016),"['Adventure', 'Sci-Fi']",The Space Between Us,2016,adventure sci-fi,The Space Between Us adventure sci-fi,1.0,4
166528,Rogue One: A Star Wars Story (2016),"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",Rogue One: A Star Wars Story,2016,action adventure fantasy sci-fi,Rogue One: A Star Wars Story action adventure fantasy sci-fi,3.925925925925926,4
166534,Split (2017),"['Drama', 'Horror', 'Thriller']",Split,2017,drama horror thriller,Split drama horror thriller,3.333333333333333,1
166558,Underworld: Blood Wars (2016),"['Action', 'Horror']",Underworld: Blood Wars,2016,action horror,Underworld: Blood Wars action horror,3.0,1
166568,Miss Sloane (2016),['Thriller'],Miss Sloane,2016,thriller,Miss Sloane thriller,4.5,6
166635,Passengers (2016),"['Adventure', 'Drama', 'Romance', 'Sci-Fi']",Passengers,2016,adventure drama romance sci-fi,Passengers adventure drama romance sci-fi,3.6666666666666665,4
166643,Hidden Figures (2016),['Drama'],Hidden Figures,2016,drama,Hidden Figures drama,3.8,6
166705,Fences (2016),['Drama'],Fences,2016,drama,Fences drama,3.0,6
166946,The Founder (2016),['Drama'],The Founder,2016,drama,The Founder drama,4.25,6
167018,Why Him? (2016),['Comedy'],Why Him?,2016,comedy,Why Him? comedy,3.125,7
167036,Sing (2016),"['Animation', 'Children', 'Comedy']",Sing,2016,animation children comedy,Sing animation children comedy,3.75,3
167064,I Am Not Your Negro (2017),['Documentary'],I Am Not Your Negro,2017,documentary,I Am Not Your Negro documentary,5.0,7
167296,Iron Man (1931),['Drama'],Iron Man,1931,drama,Iron Man drama,0.5,6
167370,Assassin's Creed (2016),"['Action', 'Adventure', 'Sci-Fi']",Assassin's Creed,2016,action adventure sci-fi,Assassin's Creed action adventure sci-fi,2.5,4
167380,A Dog's Purpose (2017),"['Comedy', 'Drama']",A Dog's Purpose,2017,comedy drama,A Dog's Purpose comedy drama,4.5,7
167538,Microwave Massacre (1983),['Horror'],Microwave Massacre,1983,horror,Microwave Massacre horror,1.0,1
167570,The OA,[],The OA,0,,The OA ,4.0,7
167634,Fist Fight (2017),['Comedy'],Fist Fight,2017,comedy,Fist Fight comedy,4.5,7
167706,Shakespeare Behind Bars (2005),['Documentary'],Shakespeare Behind Bars,2005,documentary,Shakespeare Behind Bars documentary,2.5,7
167732,A Street Cat Named Bob (2016),"['Comedy', 'Drama']",A Street Cat Named Bob,2016,comedy drama,A Street Cat Named Bob comedy drama,3.5,7
167746,The Lego Batman Movie (2017),"['Action', 'Animation', 'Comedy']",The Lego Batman Movie,2017,action animation comedy,The Lego Batman Movie action animation comedy,3.7142857142857135,0
167772,The Spirit of Christmas (1995),"['Animation', 'Comedy']",The Spirit of Christmas,1995,animation comedy,The Spirit of Christmas animation comedy,1.5,3
167790,The Good Boy (2016),"['Children', 'Comedy', 'Drama']",The Good Boy,2016,children comedy drama,The Good Boy children comedy drama,3.5,3
167854,"Dana Carvey: Straight White Male, 60 (2016)",['Comedy'],"Dana Carvey: Straight White Male, 60",2016,comedy,"Dana Carvey: Straight White Male, 60 comedy",4.5,7
168026,Marvel One-Shot: Agent Carter (2013),"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",Marvel One-Shot: Agent Carter,2013,action adventure fantasy sci-fi,Marvel One-Shot: Agent Carter action adventure fantasy sci-fi,4.0,4
168090,Kizumonogatari II: Passionate Blood (2016),"['Animation', 'Fantasy', 'Mystery']",Kizumonogatari II: Passionate Blood,2016,animation fantasy mystery,Kizumonogatari II: Passionate Blood animation fantasy mystery,4.0,3
168144,Joe Rogan: Live (2006),['Comedy'],Joe Rogan: Live,2006,comedy,Joe Rogan: Live comedy,4.0,7
168174,Jim Gaffigan: Cinco (2017),['Comedy'],Jim Gaffigan: Cinco,2017,comedy,Jim Gaffigan: Cinco comedy,3.0,7
168218,Kizumonogatari III: Cold Blood (2017),"['Animation', 'Fantasy', 'Mystery']",Kizumonogatari III: Cold Blood,2017,animation fantasy mystery,Kizumonogatari III: Cold Blood animation fantasy mystery,4.5,3
168248,John Wick: Chapter Two (2017),"['Action', 'Crime', 'Thriller']",John Wick: Chapter Two,2017,action crime thriller,John Wick: Chapter Two action crime thriller,4.142857142857143,0
168250,Get Out (2017),['Horror'],Get Out,2017,horror,Get Out horror,3.633333333333333,1
168252,Logan (2017),"['Action', 'Sci-Fi']",Logan,2017,action sci-fi,Logan action sci-fi,4.28,4
168254,Kong: Skull Island (2017),"['Action', 'Adventure', 'Fantasy']",Kong: Skull Island,2017,action adventure fantasy,Kong: Skull Island action adventure fantasy,3.125,0
168266,T2: Trainspotting (2017),"['Crime', 'Drama']",T2: Trainspotting,2017,crime drama,T2: Trainspotting crime drama,3.75,6
168326,The Big Sick (2017),"['Comedy', 'Romance']",The Big Sick,2017,comedy romance,The Big Sick comedy romance,4.0,2
168350,100 Streets (2016),['Drama'],100 Streets,2016,drama,100 Streets drama,2.5,6
168358,Saturn 3 (1980),"['Sci-Fi', 'Thriller']",Saturn 3,1980,sci-fi thriller,Saturn 3 sci-fi thriller,2.5,4
168366,Beauty and the Beast (2017),"['Fantasy', 'Romance']",Beauty and the Beast,2017,fantasy romance,Beauty and the Beast fantasy romance,3.5,2
168418,The Boss Baby (2017),"['Animation', 'Children', 'Comedy']",The Boss Baby,2017,animation children comedy,The Boss Baby animation children comedy,3.8,3
168456,Mercury Plains (2016),"['Action', 'Adventure', 'Drama']",Mercury Plains,2016,action adventure drama,Mercury Plains action adventure drama,2.0,0
168492,Call Me by Your Name (2017),"['Drama', 'Romance']",Call Me by Your Name,2017,drama romance,Call Me by Your Name drama romance,3.75,2
168608,Mudbound (2017),['Drama'],Mudbound,2017,drama,Mudbound drama,3.0,6
168612,Ghost in the Shell (2017),"['Action', 'Drama', 'Sci-Fi']",Ghost in the Shell,2017,action drama sci-fi,Ghost in the Shell action drama sci-fi,3.75,4
168632,Bill Burr: Walk Your Way Out (2017),['Comedy'],Bill Burr: Walk Your Way Out,2017,comedy,Bill Burr: Walk Your Way Out comedy,4.0,7
168712,Fifty Shades Darker (2017),"['Drama', 'Romance']",Fifty Shades Darker,2017,drama romance,Fifty Shades Darker drama romance,1.0,2
168846,Neal Brennan: 3 Mics (2017),['Comedy'],Neal Brennan: 3 Mics,2017,comedy,Neal Brennan: 3 Mics comedy,4.5,7
169034,Lemonade (2016),[],Lemonade,2016,,Lemonade ,4.5,7
169180,American Fable (2017),['Thriller'],American Fable,2017,thriller,American Fable thriller,2.5,6
169670,The Void (2016),['Horror'],The Void,2016,horror,The Void horror,1.5,1
169904,Guyver: Dark Hero (1994),['Sci-Fi'],Guyver: Dark Hero,1994,sci-fi,Guyver: Dark Hero sci-fi,2.0,4
169912,Denis Leary: No Cure for Cancer (1993),['Comedy'],Denis Leary: No Cure for Cancer,1993,comedy,Denis Leary: No Cure for Cancer comedy,3.0,7
169958,Buster's Mal Heart (2017),"['Drama', 'Mystery']",Buster's Mal Heart,2017,drama mystery,Buster's Mal Heart drama mystery,1.0,6
169982,Power Rangers (2017),"['Action', 'Adventure', 'Sci-Fi']",Power Rangers,2017,action adventure sci-fi,Power Rangers action adventure sci-fi,3.0,4
169984,Alien: Covenant (2017),"['Action', 'Horror', 'Sci-Fi', 'Thriller']",Alien: Covenant,2017,action horror sci-fi thriller,Alien: Covenant action horror sci-fi thriller,2.8,4
169992,Free Fire (2017),"['Action', 'Crime', 'Drama']",Free Fire,2017,action crime drama,Free Fire action crime drama,3.5,0
170289,Species III (2004),"['Action', 'Horror', 'Sci-Fi']",Species III,2004,action horror sci-fi,Species III action horror sci-fi,1.0,4
170297,Ultimate Avengers 2 (2006),"['Action', 'Animation', 'Sci-Fi']",Ultimate Avengers 2,2006,action animation sci-fi,Ultimate Avengers 2 action animation sci-fi,2.0,4
170355,Mulholland Dr. (1999),"['Drama', 'Mystery', 'Romance']",Mulholland Dr.,1999,drama mystery romance,Mulholland Dr. drama mystery romance,3.75,2
170357,Dave Chappelle: The Age of Spin (2017),['Comedy'],Dave Chappelle: The Age of Spin,2017,comedy,Dave Chappelle: The Age of Spin comedy,4.0,7
170399,CHiPS (2017),"['Action', 'Comedy', 'Drama']",CHiPS,2017,action comedy drama,CHiPS action comedy drama,4.0,0
170401,Table 19 (2017),"['Comedy', 'Drama']",Table 19,2017,comedy drama,Table 19 comedy drama,3.0,7
170411,Dave Chappelle: Deep in the Heart of Texas (2017),['Comedy'],Dave Chappelle: Deep in the Heart of Texas,2017,comedy,Dave Chappelle: Deep in the Heart of Texas comedy,4.0,7
170551,The Quiet Family (1998),['Comedy'],The Quiet Family,1998,comedy,The Quiet Family comedy,2.5,7
170597,A Plasticine Crow (1981),['Animation'],A Plasticine Crow,1981,animation,A Plasticine Crow animation,5.0,7
170697,Gifted (2017),['Drama'],Gifted,2017,drama,Gifted drama,4.125,6
170705,Band of Brothers (2001),"['Action', 'Drama', 'War']",Band of Brothers,2001,action drama war,Band of Brothers action drama war,4.285714285714286,5
170777,There Once Was a Dog (1982),"['Animation', 'Children', 'Comedy']",There Once Was a Dog,1982,animation children comedy,There Once Was a Dog animation children comedy,5.0,3
170813,Baywatch (2017),"['Action', 'Comedy']",Baywatch,2017,action comedy,Baywatch action comedy,3.0,0
170817,Snatched (2017),"['Action', 'Comedy']",Snatched,2017,action comedy,Snatched action comedy,4.0,0
170827,The Mummy (2017),"['Action', 'Adventure', 'Fantasy', 'Horror', 'Thriller']",The Mummy,2017,action adventure fantasy horror thriller,The Mummy action adventure fantasy horror thriller,3.5,1
170837,Life-Size (2000),"['Children', 'Comedy', 'Fantasy']",Life-Size,2000,children comedy fantasy,Life-Size children comedy fantasy,4.0,3
170875,The Fate of the Furious (2017),"['Action', 'Crime', 'Drama', 'Thriller']",The Fate of the Furious,2017,action crime drama thriller,The Fate of the Furious action crime drama thriller,2.333333333333333,0
170897,Sandy Wexler (2017),['Comedy'],Sandy Wexler,2017,comedy,Sandy Wexler comedy,2.0,7
170907,Betting on Zero (2016),['Documentary'],Betting on Zero,2016,documentary,Betting on Zero documentary,4.0,7
170937,Win It All (2017),['Comedy'],Win It All,2017,comedy,Win It All comedy,3.0,7
